loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-12-15 12:00:36.683,11,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.636406,-6.42962646484375,14.45513916015625,-22.225830078125,30.51861953735352,43.49013137817383,10,66603.362684875,0.0518035888671875,0.268341064453125,-0.9680938720703125,66603.31978395834,-0.02200889588063284,-0.05172205047875591,0.0009962885637986431,66603.31978395834,-2.700595121327382,0.05551433808795944,-0.2646285530405249,-0.01421672757714987,-0.04301640018820763,-0.001959899207577109,-0.0103262010961771,0.01521314680576324,-0.01430926471948624,XArbitraryCorrectedZVertical,-0.001998879285802828,0.1347018713975035,-0.9676875737817007,0.2131482345038924,0.05355435237288475,0.2615507841110229,-0.9637027978897095,-5.882579803466797,14.29608631134033,-25.12487983703613,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.800,12,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.68816,-6.64544677734375,14.77960205078125,-22.33819580078125,29.87119293212891,42.84270477294922,10,66603.395735625,0.050048828125,0.27801513671875,-0.967315673828125,66603.38602045833,-0.009844641285586911,0.1454746419133604,0.006199572701595458,66603.35308825001,-2.700768148953017,0.0555898682960346,-0.2655013419549986,-0.01715303584933281,0.05798870325088501,0.002906673587858677,-0.00364190130494535,0.008709828369319439,-0.01242063380777836,XArbitraryCorrectedZVertical,-0.002046780590292268,0.1351316792281508,-0.9676524626839935,0.2130350943385317,0.05361443385481834,0.2623930871486664,-0.963470458984375,-5.921721935272217,14.31522750854492,-25.10478019714355,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.804,13,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.741708,-6.48358154296875,15.48263549804688,-21.94488525390625,27.12320709228516,40.09471893310547,10,66603.42829541667,0.0597686767578125,0.27545166015625,-0.9565277099609375,66603.38602045833,-0.009844641285586911,0.1454746419133604,0.006199572701595458,66603.38602045833,-2.700726242928177,0.05931903471131693,-0.2662578250706501,-0.002055824967101216,0.1541784107685089,0.003242903156206012,-0.009252096526324749,0.009063300676643848,-0.003227913519367576,XArbitraryCorrectedZVertical,-0.0003287377018607607,0.135894007181205,-0.9676036685379903,0.2127812289080256,0.05719521269202232,0.2631229758262634,-0.9630654454231262,-5.902852058410645,14.3261604309082,-25.10298728942871,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.809,14,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.741708,-6.48358154296875,15.48263549804688,-21.94488525390625,27.12320709228516,40.09471893310547,10,66603.46158416667,0.077178955078125,0.3019256591796875,-0.9586944580078125,66603.41913658334,-0.001872468562434712,0.2112006586681889,-0.02866946176692102,66603.41913658334,-2.701466295244537,0.06530118750608661,-0.2672710081406358,0.005912350490689278,0.2199033498764038,-0.03162646293640137,-0.005946353077888489,0.0160357840359211,-0.001931204227730632,XArbitraryCorrectedZVertical,0.002504265279773893,0.1370181266418591,-0.9676167086743752,0.2119850624953614,0.06293793022632599,0.2641003131866455,-0.9624395370483398,-5.693010330200195,14.35286712646484,-25.13617515563965,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.817,15,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.792597,-6.321746826171875,15.53671264648438,-22.11346435546875,27.17743301391602,40.14894485473633,10,66603.49478141667,0.08111572265625,0.302032470703125,-0.95672607421875,66603.48536758334,0.07741569604362239,0.09254085313861841,-0.1221440191837212,66603.45224875001,-2.703489407849597,0.07142720091954162,-0.2685907456564822,0.02517497353255749,0.1750034540891647,-0.07347125560045242,0.001245405059307814,0.02869440801441669,0.005922645330429077,XArbitraryCorrectedZVertical,0.005462231775637127,0.1382984313596063,-0.9677371128127806,0.2105435546206857,0.0688076987862587,0.2653729617595673,-0.9616873860359192,-5.609440326690674,14.36346626281738,-25.14890670776367,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.864,16,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.84563,-6.48358154296875,15.05001831054688,-22.50689697265625,29.55629348754883,42.52780532836914,10,66603.527432,0.0598297119140625,0.3698577880859375,-0.9311676025390625,66603.48536758334,0.07741569604362239,0.09254085313861841,-0.1221440191837212,66603.48536758334,-2.707131829912525,0.07570586061373835,-0.270046177509412,0.08518041670322418,0.1012458130717278,-0.1251007318496704,0.006239583250135183,0.0341731570661068,0.0004267760959919542,XArbitraryCorrectedZVertical,0.007626283482257542,0.1394374670777933,-0.9680150606246584,0.2084367409528496,0.07289249449968338,0.2667759358882904,-0.9609980583190918,-5.480657577514648,14.37972450256348,-25.16800308227539,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.944,17,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.84563,-6.48358154296875,15.05001831054688,-22.50689697265625,29.55629348754883,42.52780532836914,10,66603.56060687501,-0.0386810302734375,0.4529266357421875,-0.8277130126953125,66603.51848229166,0.1796320797386077,-0.07552431903744811,-0.1259275721443968,66603.51848229166,-2.712173596378806,0.07470283260262771,-0.2703514894517883,0.1873795390129089,-0.0668184757232666,-0.1288845539093018,-0.004951645154505968,0.06685316562652588,0.01703495904803276,XArbitraryCorrectedZVertical,0.007459071623213526,0.1394619967452683,-0.9685224367139948,0.2060558256782779,0.07192247360944748,0.2670701742172241,-0.9609894156455994,-5.455436706542969,14.37874507904053,-25.17404174804688,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.949,18,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.897895,-6.159881591796875,14.40106201171875,-22.50689697265625,30.91815185546875,43.88966369628906,10,66603.59379633334,-0.0664215087890625,0.49127197265625,-0.821044921875,66603.58471775001,0.6438354388093053,0.7045938611828091,-0.2140031030832793,66603.55159800001,-2.714410158088346,0.07014962016344677,-0.2604640625151579,0.3909427225589752,-0.04102502390742302,-0.01679741963744164,-0.08397854119539261,0.1811459362506866,0.128032848238945,XArbitraryCorrectedZVertical,0.006470026590279111,0.1342054841310885,-0.9693695281639314,0.2055960715877788,0.06772793084383011,0.2575289905071259,-0.9638940691947937,-5.556775569915771,14.30521011352539,-25.19376182556152,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.953,19,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.897895,-6.159881591796875,14.40106201171875,-22.50689697265625,30.91815185546875,43.88966369628906,10,66603.626861875,-0.057403564453125,0.51849365234375,-0.7624969482421875,66603.58471775001,0.6438354388093053,0.7045938611828091,-0.2140031030832793,66603.58471775001,-2.719835617136809,0.08061065131105798,-0.2431511700586074,0.6515827775001526,0.713299572467804,-0.2169600576162338,-0.1448356211185455,0.2388367056846619,0.1446631848812103,XArbitraryCorrectedZVertical,0.01374613058897331,0.1268655462863923,-0.9708642962777385,0.2028267617264697,0.07815471291542053,0.2407622933387756,-0.9674323797225952,-5.601814746856689,13.93393516540527,-25.39109230041504,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:36.980,20,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.949392,-6.42962646484375,13.80624389648438,-22.5631103515625,32.33737945556641,45.30889129638672,10,66603.66006608334,0.0612945556640625,0.381927490234375,-0.839630126953125,66603.6178335,0.9790541831203042,1.732823846463645,-0.334950830305337,66603.6178335,-2.732804477743582,0.1200590062843113,-0.2162897099843395,0.9868014454841614,1.74152946472168,-0.3379077613353729,-0.17832051217556,0.2997359931468964,0.193653479218483,XArbitraryCorrectedZVertical,0.03653309765477811,0.1176030386579959,-0.9730246901378542,0.1950841112349082,0.11698018014431,0.2146072685718536,-0.9696696996688843,-5.391584396362305,13.63147926330566,-25.59992408752441,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.093,21,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821236.999865,-4.97296142578125,12.77877807617188,-23.29364013671875,31.89881134033203,44.87032318115234,10,66603.6926565,0.23431396484375,0.3713836669921875,-0.9211883544921875,66603.68406420834,1.199380695895868,3.600917900491793,-0.6656667018452299,66603.65095154167,-2.753443073294793,0.1943244129307363,-0.1829587285078758,1.124608874320984,2.795960903167725,-0.5445916652679443,-0.1849368959665298,0.2459167391061783,0.1564373075962067,XArbitraryCorrectedZVertical,0.07725528034682366,0.107844946478578,-0.9742241761304009,0.1824509353789037,0.1898807436227798,0.1819397062063217,-0.9648022055625916,-4.210436344146729,12.72298812866211,-26.2800350189209,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.099,22,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821237.051872,-1.2503662109375,11.21051025390625,-24.24908447265625,29.84048843383789,42.8120002746582,10,66603.72597258334,0.401458740234375,0.3677520751953125,-0.98651123046875,66603.68406420834,1.199380695895868,3.600917900491793,-0.6656667018452299,66603.68406420834,-2.784037102717652,0.2977080761812631,-0.1512724466503451,1.20712685585022,3.609623193740845,-0.6686237454414368,-0.1067220270633698,0.1988369077444077,0.05451453477144241,XArbitraryCorrectedZVertical,0.1322352238820099,0.09983469066667003,-0.9723901501054099,0.1643297784407074,0.2899800837039948,0.1506961733102798,-0.9450937509536743,-3.159744262695312,12.14745712280273,-26.6963996887207,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.104,23,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821237.051872,-1.2503662109375,11.21051025390625,-24.24908447265625,29.84048843383789,42.8120002746582,10,66603.75824895834,0.722015380859375,0.25115966796875,-1.084518432617188,66603.71717929168,1.445724161992633,4.173457853758586,-0.4664281638453499,66603.71717929168,-2.817741380420237,0.424629228182077,-0.1157447134236826,1.453469395637512,4.182162761688232,-0.4693852961063385,-0.05885409563779831,0.2741467356681824,-0.04384927824139595,XArbitraryCorrectedZVertical,0.1985028693901027,0.08971735212475157,-0.9651080231874151,0.1453062667297154,0.4092264175415039,0.1154864504933357,-0.9050948023796082,1.571257591247559,10.29360771179199,-27.60100173950195,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.112,24,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821237.102522,3.982879638671875,8.560699462890625,-24.1927490234375,33.68901062011719,46.6605224609375,10,66603.79098408333,1.118682861328125,0.06854248046875,-1.156219482421875,66603.783413375,1.719470224125769,4.039443859280273,-0.2594065375597132,66603.75029966667,-2.854907835954167,0.5604115500544964,-0.07692609620164297,1.665836215019226,4.173478603363037,-0.4317124485969543,0.009542100131511688,0.2175833433866501,-0.2277189195156097,XArbitraryCorrectedZVertical,0.2682357147725083,0.0760518214378751,-0.9519582818524949,0.1266536670962871,0.5299628973007202,0.07685025036334991,-0.8445314168930054,3.616427898406982,9.577781677246094,-27.66640472412109,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.143,25,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821236.108248,40.8105663350232,-73.96010208881829,60,0.5624008,340.6640625,16,50,1481821237.102522,3.982879638671875,8.560699462890625,-24.1927490234375,33.68901062011719,46.6605224609375,10,66603.82389941667,1.3671875,0.0095367431640625,-1.202133178710938,66603.783413375,1.719470224125769,4.039443859280273,-0.2594065375597132,66603.783413375,-2.898714286536489,0.6945803005141672,-0.03909956267252355,1.72721540927887,4.048149108886719,-0.262363612651825,0.3511488139629364,0.05478246882557869,-0.3471787571907043,XArbitraryCorrectedZVertical,0.3355531107723046,0.05946863734814439,-0.9340011022252729,0.1072824872240923,0.6395738124847412,0.03908960148692131,-0.7677351832389832,7.851970672607422,8.029318809509277,-27.27854537963867,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.248,26,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821237.131059,40.81055698920117,-73.96010871052179,60,0.5403823,340.6640625,12,30,1481821237.154975,9.755615234375,6.667938232421875,-23.2374267578125,36.84305953979492,49.81457138061523,10,66603.85676020833,1.529373168945312,-0.1399383544921875,-1.095962524414062,66603.816549375,1.735468631742202,2.920748155982209,0.6057477078473191,66603.816549375,-2.933323885181803,0.8116647337366458,0.008791248163181997,1.743213772773743,2.929453134536743,0.6027906537055969,0.5901457667350769,0.04248254001140594,-0.5207650065422058,XArbitraryCorrectedZVertical,0.3930610780909061,0.03701920098703956,-0.9136078237716505,0.09722814403017406,0.7254059910774231,-0.008791134692728519,-0.6882651448249817,13.65646743774414,5.459607124328613,-25.57217407226562,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.253,27,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821237.131059,40.81055698920117,-73.96010871052179,60,0.5403823,340.6640625,12,30,1481821237.154975,9.755615234375,6.667938232421875,-23.2374267578125,36.84305953979492,49.81457138061523,10,66603.88992391666,1.376251220703125,-0.2799224853515625,-0.9931640625,66603.84964775,1.57957889943776,0.8334333336630985,1.092424418092759,66603.84964775,-2.954275151028685,0.8684644736914147,0.06710043059244672,1.587323904037476,0.8421381711959839,1.089467406272888,0.7161630988121033,-0.01725472137331963,-0.4917305707931519,XArbitraryCorrectedZVertical,0.4214803468671808,0.009026374700731822,-0.901389184892498,0.09884522812634415,0.7616201043128967,-0.06705009192228317,-0.6445456743240356,13.65646743774414,5.459607124328613,-25.57217407226562,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.258,28,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821237.131059,40.81055698920117,-73.96010871052179,60,0.5403823,340.6640625,12,30,1481821237.205882,14.34146118164062,4.126312255859375,-22.28204345703125,42.56573486328125,55.53724670410156,10,66603.923294625,1.213546752929688,-0.351654052734375,-0.8501434326171875,66603.88276308334,1.441521427476379,-0.9182997554884356,1.597951515165999,66603.88276308334,-2.963075137929469,0.8647080512359865,0.1345122413597147,1.44926643371582,-0.9095949530601501,1.59499454498291,0.7050281763076782,-0.1125818714499474,-0.3708844780921936,XArbitraryCorrectedZVertical,0.4218372466433382,-0.02351222158619874,-0.8998125110751098,0.1088023790786857,0.7540324926376343,-0.1341069787740707,-0.6430010199546814,15.55959606170654,3.403340816497803,-24.83060073852539,2,172.17.4.151,0.0.0.0,1,1,0.92,0
2016-12-15 12:00:37.276,29,C459395D-E9AD-4ED5-9FE9-082D0A8DE123,my_iOS_device_1,1481821237.131059,40.81055698920117,-73.96010871052179,60,0.5403823,340.6640625,12,30,1481821237.259537,14.77304077148438,0.55718994140625,-22.1695556640625,45.61749649047852,58.58900833129883,10,66603.955697125,0.9803619384765625,-0.4340057373046875,-0.68084716796875,66603.91587950001,1.567620507194977,-2.502814824006657,1.850880712322421,66603.91587950001,-2.960901229791629,0.80202071908565,0.2106797069699466,1.575365543365479,-2.494110107421875,1.847923755645752,0.5638689994812012,-0.123928964138031,-0.2259093225002289,XArbitraryCorrectedZVertical,0.3953357293295453,-0.06138570888975338,-0.9081266338137155,0.1234806576665996,0.7028698921203613,-0.2091246247291565,-0.6798828840255737,14.58049201965332,-0.0569005012512207,-25.64465713500977,2,172.17.4.151,0.0.0.0,1,1,0.92,0
