loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
01:01.8,510,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821261,40.81034845,-73.9600616,57.00635,0.78,222.5390625,16,40.08267703,415069.792,0.872528076,0.1746521,-0.682601929,415069.7518,-0.968839895,0.670933902,-1.180908478,415069.7818,0.337912004,0.918732617,-0.195214827,-0.864920318,0.836321473,-1.07292974,0.044101149,-0.035209585,-0.101414382,XArbitraryCorrectedZVertical,-0.16030714,0.420298298,0.107410804,0.886630634,0.779736102,0.193977281,-0.595301926,20.94952011,11.80986214,-9.732337952,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:01.9,511,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821261,40.81034845,-73.9600616,57.00635,0.78,222.5390625,16,40.08267703,415069.8505,1.010696411,0.367736816,-0.722824097,415069.8217,-0.789607023,1.01096844,-0.614457576,415069.8167,0.343184343,0.953334495,-0.236794707,-0.763946652,0.943421721,-0.66444093,0.224903688,0.08497683,-0.142831326,XArbitraryCorrectedZVertical,-0.181208284,0.430996367,0.097255002,0.878605232,0.792598128,0.234587982,-0.562811375,20.50816536,13.83441734,-7.81649971,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.0,512,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821261,40.81034845,-73.9600616,57.00635,0.78,222.5390625,16,40.08267703,415069.9089,0.941314697,0.322723389,-0.661804199,415069.8916,-0.160966516,0.092020471,-0.003906325,415069.8866,0.351428001,0.978095385,-0.273122843,-0.116366938,-0.040367711,-0.071247026,0.196655586,0.075383455,-0.11534632,XArbitraryCorrectedZVertical,-0.199688074,0.437236577,0.089912648,0.872275509,0.798690498,0.269739836,-0.537897706,20.33611298,14.58622932,-6.837980747,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.0,513,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821261,40.81034845,-73.9600616,57.00635,0.78,222.5390625,16,40.08267703,415069.9674,0.950057983,0.26473999,-0.69442749,415069.9616,0.118015853,-0.04918539,0.586255233,415069.9566,0.361896115,0.980390706,-0.252434849,0.169423729,-0.121265382,0.576839626,0.146860942,0.031289257,-0.170585826,XArbitraryCorrectedZVertical,-0.193297472,0.439441403,0.099209353,0.871599016,0.804387212,0.249762386,-0.539054692,20.4563942,14.42988205,-6.810873032,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.0,514,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821261,40.81034845,-73.9600616,57.00635,0.78,222.5390625,16,40.08267703,415070.0259,0.946487427,0.23727417,-0.715591431,415069.9965,0.251479372,-0.177990774,0.725677309,415069.9915,0.367512937,0.973707976,-0.228832043,0.305948466,-0.278738022,0.704396427,0.154740766,0.037197918,-0.143978238,XArbitraryCorrectedZVertical,-0.184130779,0.438526574,0.107923979,0.873007855,0.805418551,0.226840168,-0.5475806,20.66290665,14.0891571,-6.900261879,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.1,515,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.0843,0.9112854,0.171875,-0.714233398,415070.0664,0.630264769,-0.382698912,1.192740903,415070.0614,0.379740896,0.946255749,-0.15299101,0.664383471,-0.495061964,1.168208361,0.134416088,0.053232558,-0.147599518,XArbitraryCorrectedZVertical,-0.152551761,0.433336504,0.13331059,0.878166112,0.801756382,0.152394891,-0.577894866,21.34502792,12.48026848,-7.85532999,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.2,516,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.1428,0.999908447,0.087936401,-0.791488647,415070.1363,0.812195689,-0.432853692,1.721309403,415070.1314,0.394511771,0.912537278,-0.040581936,0.867797136,-0.513374269,1.696904421,0.207059905,0.055315431,-0.179107323,XArbitraryCorrectedZVertical,-0.104191751,0.428398902,0.167128571,0.881865353,0.790407121,0.040570799,-0.61123693,22.04674339,10.11725426,-9.20085907,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.2,517,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.2013,0.957977295,-0.063064575,-0.829879761,415070.1713,1.005081789,-0.659659942,1.850725716,415070.2013,0.420863539,0.857460797,0.107893255,1.214387298,-0.967455566,2.07003355,0.216658458,0.084048182,-0.18819043,XArbitraryCorrectedZVertical,-0.038750861,0.416198303,0.211621914,0.883455437,0.751786351,-0.107684046,-0.650554657,22.59513283,7.227218151,-10.5024271,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.3,518,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.2597,0.904693604,-0.159332275,-0.816268921,415070.2412,1.289166243,-0.807959665,2.370356648,415070.2362,0.439588438,0.821548548,0.195757511,1.335068583,-0.91078347,2.345861673,0.205809683,0.037801869,-0.15464358,XArbitraryCorrectedZVertical,0.000791393,0.407381236,0.237018368,0.881964963,0.718216777,-0.19450964,-0.668079793,22.64110374,3.559193134,-12.15673256,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.4,519,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.3182,0.698791504,-0.279006958,-0.63772583,415070.3111,1.991114253,-1.249732284,2.610012917,415070.3061,0.487209946,0.725457908,0.403969323,2.032852411,-1.351661563,2.620772362,0.131274819,0.128499106,0.002028329,XArbitraryCorrectedZVertical,0.098177409,0.38259016,0.290005204,0.871712652,0.610073447,-0.393071264,-0.68797195,21.96619034,-1.029663563,-13.7658968,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.4,520,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.3767,0.4165802,-0.394485474,-0.423965454,415070.3461,2.056719096,-1.338791586,2.513517536,415070.3411,0.512554589,0.665023487,0.519330569,2.142378807,-1.443224311,2.569132566,0.064701162,0.169089615,0.117217265,XArbitraryCorrectedZVertical,0.154799958,0.366690232,0.312637594,0.862457524,0.535716951,-0.496299088,-0.68315047,21.20963097,-3.590857983,-14.5027914,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.5,521,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.4351,0.104064941,-0.408218384,-0.335449219,415070.416,1.543255779,-1.47344687,1.731037132,415070.411,0.576866086,0.524345178,0.716677463,1.651588678,-1.562314272,1.847602963,-0.083904378,0.283515811,0.183807671,XArbitraryCorrectedZVertical,0.25570092,0.329043367,0.344423969,0.841260739,0.377483487,-0.656883121,-0.652695,19.02992439,-8.409186363,-15.49907112,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.5,522,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.4936,0.094909668,-0.536453247,-0.182632446,415070.4859,0.475553219,-0.636007343,0.502724653,415070.4809,0.619250486,0.392162082,0.82812662,0.639688432,-0.893871665,0.559862077,-0.205356225,0.182359755,0.514841974,XArbitraryCorrectedZVertical,0.321510283,0.290123589,0.348264929,0.831366935,0.258456796,-0.736665785,-0.624918878,15.44321537,-12.80419159,-16.45093918,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.6,523,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.5521,0.158325195,-0.385055542,-0.38899231,415070.5209,-0.002735599,-0.493588146,0.414627017,415070.5159,0.63628404,0.358645164,0.844366122,0.110734642,-0.570339203,0.448988408,-0.039841644,0.279639482,0.29772529,XArbitraryCorrectedZVertical,0.332056294,0.280653874,0.350179034,0.829666598,0.233139992,-0.747550249,-0.62194407,14.8701582,-13.29288483,-16.59069824,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.6,524,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.6106,-0.050262451,-0.560394287,-0.280319214,415070.5908,-0.390604239,-0.625719285,-0.521664788,415070.5858,0.640722113,0.290642379,0.843052811,-0.243448198,-0.868735015,-0.445240617,-0.224037722,0.25233829,0.339436978,XArbitraryCorrectedZVertical,0.342633095,0.252899772,0.340550202,0.838254036,0.190620974,-0.746677279,-0.637288511,13.54699516,-13.48319626,-17.54297256,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.7,525,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.669,0.173706055,-0.600387573,-0.450683594,415070.6257,-0.980496551,0.585431251,-0.688803446,415070.6208,0.619191369,0.297498913,0.817947735,-0.825177312,0.280958772,-0.662831604,-0.235926062,0.147575617,0.370177925,XArbitraryCorrectedZVertical,0.333149757,0.24933536,0.332593008,0.846300779,0.20041886,-0.729744196,-0.653686225,13.49894428,-13.02123356,-17.9248333,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415067.0792,0,-0.5764847,100.3808,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.8,526,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.7275,0.347869873,-0.527374268,-0.520126343,415070.6957,-1.524481292,1.400852827,-1.081852201,415070.6907,0.586212217,0.398835779,0.717576768,-1.430118799,1.337872982,-1.023935676,-0.046867944,0.078306787,0.158548877,XArbitraryCorrectedZVertical,0.275910682,0.277017044,0.331761622,0.858527273,0.292580217,-0.657560945,-0.694269717,15.15386009,-11.01933289,-17.94459343,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.8,527,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.786,0.501846313,-0.298812866,-0.664337158,415070.7656,-2.05499896,0.703818082,-1.507665028,415070.7606,0.548464104,0.484163657,0.570313628,-1.956616163,0.595228016,-1.476636887,0.042236831,0.09563642,0.217917785,XArbitraryCorrectedZVertical,0.200602682,0.29540671,0.317210759,0.878561764,0.39179942,-0.539896071,-0.744986892,16.88698578,-8.501321793,-17.76600266,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.9,528,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.8444,0.412185669,-0.290939331,-0.697036743,415070.8355,-1.954573553,0.566146502,-1.686607349,415070.8305,0.517913489,0.528588296,0.400176915,-1.878898025,0.369246006,-1.636705637,-0.04721836,0.122872911,0.108664721,XArbitraryCorrectedZVertical,0.119899116,0.296608694,0.292438638,0.901180963,0.464469939,-0.389581293,-0.79529494,18.2810936,-4.278382301,-17.9044857,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:02.9,529,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.9029,0.655883789,-0.11781311,-0.892852783,415070.8705,-2.002996213,1.076034792,-1.728362253,415070.8655,0.499875489,0.55872281,0.31187806,-1.930572152,0.904948771,-1.72856915,-0.064147003,0.039741535,0.064840198,XArbitraryCorrectedZVertical,0.077272691,0.300857249,0.27636387,0.909470647,0.504530907,-0.306846648,-0.807027698,18.79009247,-1.417948723,-17.83242798,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.0,530,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415070.9613,0.756011963,0.007507324,-0.9375,415070.9404,-1.706435382,0.996814005,-1.408210875,415070.9354,0.484936988,0.630788977,0.146054411,-1.686066389,0.889635682,-1.392139554,0.15075025,0.099637255,-0.106431186,XArbitraryCorrectedZVertical,-0.00694399,0.316969433,0.249618392,0.914971485,0.58350271,-0.145535693,-0.798964322,19.72622299,2.455006599,-16.67101288,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.1,531,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821262,40.8103562,-73.96007082,57.64551,1.17,231.328125,16,40.74279624,415071.0198,0.681762695,0.210800171,-1.055419922,415071.0103,-0.95203961,0.46233382,-1.372954617,415071.0053,0.466032221,0.674962231,0.016803544,-0.946659982,0.331709951,-1.338818073,-0.001259716,0.120684586,-0.185978174,XArbitraryCorrectedZVertical,-0.068741775,0.323982102,0.220586763,0.917415743,0.624779642,-0.016802754,-0.780620337,20.19113731,5.687291145,-15.26585388,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.1,532,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.0783,0.849853516,0.093521118,-0.869033813,415071.0452,-0.702476115,1.151747397,-0.942903103,415071.0403,0.447023935,0.697144956,-0.030400138,-0.6617226,0.896321595,-1.067362189,0.104542099,-0.006103464,-0.132204965,XArbitraryCorrectedZVertical,-0.089629215,0.329855357,0.20323909,0.917527068,0.641734779,0.030395456,-0.766324103,20.082798,8.178219795,-14.24329948,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.2,533,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.1367,0.60697937,0.10093689,-0.868743896,415071.1151,-0.576379699,0.380623244,-1.032516077,415071.1101,0.441198242,0.768651173,-0.096797697,-0.520409763,0.339097887,-0.980930805,0.026181843,0.012087526,-0.179444104,XArbitraryCorrectedZVertical,-0.125708661,0.355605672,0.184914842,0.907495697,0.691912055,0.096646607,-0.715483904,20.62312317,9.995057106,-12.15973854,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.2,534,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.1952,0.803375244,0.269210815,-0.803375244,415071.1851,-0.630230414,1.234913124,-0.821860567,415071.1801,0.417297614,0.801989608,-0.169727738,-0.556759596,1.071355462,-0.836993515,-0.012063009,0.007157162,-0.10105896,XArbitraryCorrectedZVertical,-0.156907819,0.364329791,0.157652295,0.904317142,0.708413124,0.168914005,-0.685287476,20.2245903,11.57605839,-11.40326595,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.3,535,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.2536,0.745681763,0.323272705,-0.829345703,415071.22,-0.416037161,0.710218724,-0.695773738,415071.25,0.400903828,0.843793994,-0.224471724,-0.138213128,0.118753016,-0.779916108,0.051207591,0.110645324,-0.203359917,XArbitraryCorrectedZVertical,-0.181155338,0.378422416,0.135564982,0.897552981,0.728424966,0.22259137,-0.647958457,20.17313004,13.0844593,-9.742454529,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.3,536,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.3121,0.886901855,0.390350342,-0.794372559,415071.29,-0.102024103,0.562583726,-0.525446477,415071.285,0.386533782,0.847751642,-0.24486945,-0.049027983,0.380133271,-0.575906932,0.027012816,0.097047865,-0.113545589,XArbitraryCorrectedZVertical,-0.18765297,0.379236344,0.124461908,0.897482808,0.727427483,0.242429674,-0.641932309,19.90594673,13.5858345,-9.604789734,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.4,537,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.3705,0.829345703,0.302352905,-0.794219971,415071.3599,0.378521744,-0.025722408,-0.197718139,415071.3549,0.361096883,0.859108376,-0.250641468,0.429812253,-0.114702001,-0.221098945,0.149228945,0.094915852,-0.172561899,XArbitraryCorrectedZVertical,-0.185988264,0.386077253,0.110766112,0.896707081,0.733598828,0.248025432,-0.63270545,19.75588417,14.07779503,-9.19752121,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.5,538,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.429,0.921295166,0.235595703,-0.788833618,415071.4298,0.603199595,0.047351803,0.538578524,415071.4248,0.341179219,0.846231767,-0.21473139,0.661995709,-0.05347877,0.539718986,0.195410758,0.045185268,-0.132182747,XArbitraryCorrectedZVertical,-0.165595387,0.385726059,0.110539928,0.900874297,0.731591165,0.213084996,-0.647587121,19.74086952,13.55924129,-9.975905418,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.5,539,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.4875,0.946685791,0.124160767,-0.843536377,415071.4647,0.63621214,-0.07570355,0.657726221,415071.4598,0.33648814,0.84018964,-0.183464115,0.704491377,-0.188113868,0.629978478,0.154936358,-0.013308221,-0.116582729,XArbitraryCorrectedZVertical,-0.15046506,0.386392405,0.115416103,0.902629657,0.732270658,0.182436645,-0.656122327,19.90023041,13.1102829,-10.25548267,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.6,540,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.5459,0.958145142,0.049835205,-0.872039795,415071.5347,0.719460958,-0.615461854,1.305040547,415071.5297,0.349346604,0.813565189,-0.096255612,0.774061084,-0.692858577,1.30306983,0.25796181,-0.021689929,-0.199034601,XArbitraryCorrectedZVertical,-0.112191235,0.38150631,0.140675303,0.906684356,0.723376691,0.096107043,-0.683732152,20.34959221,11.65032578,-11.10124397,2,415056.622,unknown,2,00:51.8,55:13.7,30,21.62,0,0,01:01.8,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.6,541,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.6044,0.872375488,-0.048400879,-0.898040771,415071.5696,0.835354804,-0.875065199,1.448211288,415071.5996,0.377380985,0.749055131,0.018505959,0.939115584,-1.013690114,1.530384779,0.18838641,-0.011646464,-0.141846746,XArbitraryCorrectedZVertical,-0.06015876,0.360939499,0.177887792,0.913487567,0.680830479,-0.018504903,-0.732207179,20.64522362,9.850749969,-12.2397356,2,415056.622,unknown,2,00:51.8,55:13.7,34,24.54,0,0,01:04.3,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.7,542,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.6629,0.824783325,-0.077789307,-0.889816284,415071.6395,0.812049482,-1.191449536,1.551628757,415071.6345,0.396839652,0.70841022,0.079106489,0.896648645,-1.266958594,1.577439189,0.216824859,-0.005997964,-0.179119632,XArbitraryCorrectedZVertical,-0.031956232,0.347084472,0.198185223,0.91609704,0.648592591,-0.079024009,-0.757022321,20.56507492,6.812417507,-14.27383423,2,415056.622,unknown,2,00:51.8,55:13.7,34,24.54,0,0,01:04.3,415068.0892,0,-0.4858093,100.3797,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.8,543,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.7213,0.618942261,-0.179931641,-0.872848511,415071.7095,0.908707049,-1.440544047,1.324170299,415071.7045,0.440730237,0.599491222,0.191763697,0.973916292,-1.569239497,1.362585783,0.119246148,0.093804061,-0.052670375,XArbitraryCorrectedZVertical,0.025007494,0.306806491,0.235465075,0.9218463,0.553880095,-0.19059056,-0.81048882,19.96485901,4.601865292,-15.91543007,2,415056.622,unknown,2,00:51.8,55:13.7,34,24.54,0,0,01:04.3,415069.0998,0,-0.3931046,100.3786,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.8,544,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.7798,0.577484131,-0.2421875,-0.944030762,415071.7444,0.878351008,-1.43431225,1.168235293,415071.7744,0.479069699,0.479194006,0.293950334,1.048487544,-1.701094031,1.104618192,0.148296759,0.049012713,-0.12400756,XArbitraryCorrectedZVertical,0.082506072,0.261802099,0.261749718,0.925278063,0.441287607,-0.289735377,-0.849304795,17.83183479,0.896050453,-18.82276154,2,415056.622,unknown,2,00:51.8,55:13.7,34,24.54,0,0,01:04.3,415069.0998,0,-0.3931046,100.3786,0.0.0.0,21.117.122.86,1,1,0.97,0
01:03.9,545,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.8383,0.330123901,-0.14453125,-0.634292603,415071.8143,1.448260823,-1.354976682,0.899370006,415071.8093,0.493043242,0.416866512,0.349392828,1.45346272,-1.540963888,0.947168767,0.043684337,0.187023431,0.120835833,XArbitraryCorrectedZVertical,0.115177952,0.239113988,0.269995048,0.925559946,0.380433708,-0.342327386,-0.859117091,16.85947037,-0.316551208,-19.71627808,2,415056.622,unknown,2,00:51.8,55:13.7,34,24.54,0,0,01:04.3,415069.0998,0,-0.3931046,100.3786,0.0.0.0,21.117.122.86,1,1,0.97,0
01:04.0,546,CEDEEB1A-3C68-40D6-9507-F36E84055F9B,1481821263,40.81036127,-73.96008273,57.53876,1.17,237.65625,24,41.16420683,415071.8967,0.19859314,-0.241256714,-0.422286987,415071.8842,1.685974316,-0.699091504,0.628537176,415071.8793,0.498214242,0.338544649,0.481327062,1.7714293,-0.8255983,0.64559114,0.00386802,0.21991387,0.356745094,XArbitraryCorrectedZVertical,0.187352421,0.216481746,0.274925186,0.917851222,0.294380277,-0.462955862,-0.836069465,15.18968391,-3.108314037,-20.80109406,2,415056.622,unknown,2,00:51.8,55:13.7,34,24.54,0,0,01:04.3,415069.0998,0,-0.3931046,100.3786,0.0.0.0,21.117.122.86,1,1,0.97,0
